game_id,team_id,HoA,won,settled_in,goals,shots,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked,startRinkSide
2008020827,5,away,False,REG,2.0,27.0,17.0,10.0,2.0,0.0,,17.0,8.0,22.0,left
2008020829,14,home,False,REG,1.0,32.0,19.0,8.0,3.0,0.0,,13.0,6.0,13.0,right
2008020847,6,away,True,REG,5.0,34.0,30.0,12.0,3.0,2.0,,2.0,8.0,15.0,left
2008020848,10,home,False,REG,1.0,28.0,30.0,18.0,2.0,1.0,,13.0,7.0,13.0,left
2008020894,7,home,False,REG,2.0,36.0,16.0,15.0,4.0,1.0,,8.0,4.0,13.0,right
2008020977,12,away,True,REG,9.0,37.0,14.0,10.0,5.0,2.0,,8.0,5.0,19.0,right
2008020983,16,home,False,REG,1.0,25.0,12.0,25.0,6.0,1.0,,5.0,0.0,4.0,left
2008021041,8,home,False,OT,3.0,29.0,29.0,8.0,6.0,1.0,,22.0,16.0,17.0,left
2008021053,25,away,False,REG,1.0,19.0,20.0,15.0,3.0,0.0,,9.0,5.0,23.0,left
2008021086,13,home,False,OT,2.0,39.0,34.0,2.0,4.0,1.0,,10.0,6.0,13.0,left
2008021088,10,home,True,OT,2.0,29.0,27.0,14.0,3.0,1.0,,15.0,10.0,19.0,left
2008021101,24,away,True,REG,7.0,29.0,4.0,17.0,6.0,2.0,,7.0,4.0,8.0,left
2008021134,1,away,False,REG,0.0,38.0,32.0,28.0,2.0,0.0,,1.0,3.0,15.0,left
2008021144,2,away,False,REG,3.0,27.0,19.0,18.0,3.0,1.0,,9.0,7.0,25.0,left
2008021167,9,home,True,OT,3.0,38.0,33.0,6.0,2.0,1.0,,3.0,11.0,12.0,right
2008021188,11,home,False,REG,2.0,31.0,18.0,2.0,6.0,0.0,,7.0,31.0,13.0,
2008021206,18,away,True,OT,3.0,25.0,20.0,8.0,6.0,1.0,,2.0,1.0,19.0,left
2008021221,8,home,False,REG,1.0,30.0,29.0,10.0,3.0,0.0,,30.0,12.0,16.0,left
2009020033,5,home,False,REG,0.0,24.0,26.0,22.0,5.0,0.0,,14.0,2.0,17.0,right
2009020085,18,home,False,REG,1.0,13.0,18.0,4.0,3.0,0.0,,7.0,6.0,9.0,right
2009020087,1,home,False,REG,2.0,30.0,8.0,13.0,6.0,0.0,,4.0,1.0,9.0,right
2009020120,6,away,False,OT,3.0,26.0,16.0,9.0,2.0,1.0,,7.0,7.0,16.0,left
2009020133,4,home,True,REG,5.0,38.0,12.0,23.0,5.0,2.0,,11.0,9.0,18.0,left
2009020149,8,home,True,OT,3.0,31.0,22.0,14.0,2.0,0.0,,24.0,12.0,16.0,left
2009020160,13,home,False,REG,3.0,38.0,25.0,7.0,7.0,1.0,,10.0,7.0,9.0,left
2009020189,27,home,True,OT,2.0,32.0,30.0,39.0,2.0,1.0,,0.0,9.0,12.0,
2009020194,21,away,False,REG,0.0,18.0,24.0,10.0,2.0,0.0,,6.0,7.0,11.0,left
2009020202,5,away,True,REG,4.0,27.0,21.0,6.0,6.0,0.0,,14.0,5.0,20.0,right
2009020234,30,home,True,REG,3.0,37.0,34.0,14.0,5.0,0.0,,1.0,2.0,10.0,left
2009020244,22,away,False,OT,3.0,34.0,20.0,2.0,1.0,0.0,,13.0,9.0,17.0,right
2009020251,17,away,True,REG,9.0,39.0,13.0,9.0,4.0,2.0,,0.0,3.0,7.0,right
2009020265,7,home,True,OT,1.0,33.0,25.0,22.0,4.0,1.0,,22.0,6.0,11.0,right
2009020304,25,home,False,REG,1.0,26.0,33.0,44.0,4.0,0.0,,12.0,8.0,12.0,left
2009020323,4,away,False,REG,1.0,24.0,24.0,10.0,5.0,0.0,,3.0,1.0,17.0,
2009020341,15,home,True,REG,2.0,24.0,25.0,17.0,0.0,0.0,,16.0,7.0,14.0,left
2009020350,22,home,False,REG,1.0,23.0,24.0,15.0,4.0,0.0,,29.0,3.0,17.0,right
2009020363,17,home,False,REG,0.0,40.0,38.0,4.0,6.0,0.0,,11.0,3.0,7.0,left
2009020366,25,away,False,REG,2.0,32.0,24.0,4.0,5.0,1.0,,1.0,2.0,11.0,
2009020367,1,home,True,REG,6.0,42.0,23.0,18.0,3.0,2.0,,7.0,8.0,6.0,right
2009020371,11,home,True,REG,1.0,18.0,15.0,33.0,4.0,1.0,,10.0,17.0,13.0,
2009020374,19,home,False,OT,3.0,35.0,27.0,2.0,2.0,0.0,,10.0,5.0,14.0,right
2009020384,12,home,False,REG,2.0,40.0,45.0,22.0,7.0,1.0,,11.0,13.0,16.0,left
2009020399,23,away,True,REG,3.0,29.0,17.0,22.0,4.0,0.0,,7.0,8.0,16.0,left
2009020403,21,away,False,REG,1.0,16.0,28.0,13.0,3.0,1.0,,3.0,3.0,5.0,right
2009020406,27,home,True,REG,2.0,31.0,25.0,6.0,4.0,0.0,,0.0,6.0,11.0,
2009020408,28,home,False,OT,2.0,34.0,23.0,23.0,5.0,0.0,,11.0,9.0,19.0,right
2009020421,29,home,False,REG,2.0,31.0,14.0,11.0,5.0,0.0,,5.0,2.0,11.0,right
2009020449,30,away,True,REG,1.0,22.0,23.0,12.0,3.0,0.0,,5.0,12.0,16.0,left
2009020452,6,home,True,REG,5.0,34.0,34.0,11.0,4.0,2.0,,1.0,8.0,8.0,right
2009020454,8,home,False,REG,2.0,21.0,18.0,12.0,2.0,1.0,,27.0,6.0,26.0,left
2009020458,13,away,True,REG,4.0,22.0,18.0,4.0,2.0,1.0,,1.0,1.0,15.0,right
2009020469,2,home,True,OT,3.0,19.0,26.0,6.0,2.0,1.0,,17.0,10.0,16.0,right
2009020501,24,away,True,REG,3.0,34.0,17.0,22.0,4.0,1.0,,7.0,9.0,11.0,left
2009020525,1,away,True,REG,5.0,42.0,11.0,4.0,2.0,1.0,,3.0,15.0,14.0,
2009020533,13,away,True,REG,4.0,30.0,17.0,46.0,8.0,3.0,,11.0,4.0,18.0,left
2009020549,15,home,True,REG,5.0,38.0,21.0,6.0,2.0,2.0,,14.0,15.0,24.0,left
2009020562,29,away,False,REG,1.0,29.0,25.0,12.0,4.0,0.0,,8.0,7.0,10.0,left
2009020581,22,home,False,REG,1.0,35.0,18.0,40.0,5.0,0.0,,19.0,4.0,23.0,right
2009020594,9,home,False,REG,3.0,30.0,35.0,9.0,1.0,0.0,,11.0,12.0,13.0,right
2009020595,26,away,False,REG,1.0,24.0,20.0,43.0,3.0,0.0,,3.0,3.0,16.0,left
2009020611,3,home,False,OT,1.0,28.0,33.0,8.0,4.0,0.0,,6.0,11.0,16.0,left
2009020617,10,away,False,REG,1.0,25.0,11.0,8.0,4.0,0.0,,9.0,10.0,15.0,left
2009020623,7,away,True,REG,1.0,30.0,11.0,4.0,1.0,0.0,,18.0,7.0,8.0,left
2009020639,14,away,False,REG,3.0,39.0,14.0,8.0,3.0,0.0,,8.0,1.0,14.0,right
2009020651,29,away,True,REG,4.0,29.0,16.0,8.0,3.0,1.0,,11.0,2.0,19.0,right
2009020660,6,home,False,REG,1.0,30.0,29.0,13.0,2.0,0.0,,6.0,2.0,7.0,right
2009020667,24,away,True,REG,3.0,21.0,13.0,2.0,1.0,0.0,,9.0,11.0,18.0,right
2009020671,26,home,False,REG,3.0,24.0,36.0,21.0,5.0,1.0,,16.0,2.0,10.0,left
2009020692,6,away,False,REG,3.0,30.0,30.0,24.0,2.0,0.0,,7.0,6.0,7.0,right
2009020692,24,home,True,REG,4.0,32.0,34.0,20.0,4.0,1.0,,6.0,8.0,9.0,right
2009020725,14,away,True,REG,3.0,32.0,17.0,8.0,2.0,1.0,,2.0,9.0,16.0,left
2009020726,19,away,False,REG,2.0,32.0,33.0,8.0,4.0,1.0,,0.0,3.0,19.0,right
2009020736,11,home,True,REG,4.0,32.0,20.0,12.0,7.0,1.0,,14.0,22.0,16.0,
2009020738,2,away,False,REG,4.0,35.0,17.0,27.0,3.0,0.0,,6.0,5.0,13.0,right
2009020744,29,away,True,REG,3.0,25.0,20.0,11.0,4.0,1.0,,2.0,6.0,16.0,right
2009020745,9,home,True,REG,3.0,30.0,18.0,13.0,4.0,3.0,,15.0,13.0,16.0,right
2009020762,3,away,False,REG,0.0,32.0,24.0,19.0,2.0,0.0,,12.0,1.0,7.0,left
2009020780,24,away,False,REG,1.0,35.0,12.0,13.0,4.0,0.0,,7.0,8.0,7.0,
2009020808,6,home,False,OT,2.0,33.0,27.0,15.0,7.0,2.0,,7.0,5.0,10.0,right
2009020814,27,home,True,REG,3.0,24.0,27.0,6.0,7.0,0.0,,3.0,2.0,18.0,
2009020857,17,away,False,REG,3.0,23.0,15.0,6.0,4.0,0.0,,15.0,7.0,9.0,left
2009020899,8,away,False,REG,2.0,25.0,17.0,16.0,3.0,0.0,,7.0,6.0,18.0,left
2009020905,2,home,True,REG,5.0,33.0,27.0,25.0,4.0,0.0,,9.0,11.0,14.0,right
2009020919,9,away,True,REG,4.0,35.0,12.0,10.0,2.0,1.0,,12.0,19.0,15.0,right
2009020920,16,away,True,OT,4.0,37.0,18.0,27.0,5.0,1.0,,1.0,4.0,9.0,right
2009020926,11,home,True,REG,4.0,39.0,21.0,16.0,5.0,1.0,,4.0,10.0,6.0,
2009020946,18,home,True,REG,4.0,32.0,12.0,10.0,5.0,1.0,,10.0,12.0,6.0,right
2009020950,7,home,True,OT,3.0,35.0,23.0,2.0,2.0,0.0,,12.0,3.0,18.0,right
2009020964,28,home,True,REG,2.0,44.0,36.0,13.0,8.0,1.0,,8.0,7.0,5.0,right
2009020983,22,home,False,REG,1.0,19.0,15.0,33.0,4.0,0.0,,26.0,4.0,20.0,right
2009021003,11,home,False,REG,2.0,31.0,21.0,14.0,4.0,1.0,,6.0,9.0,10.0,
2009021028,8,away,True,REG,3.0,35.0,23.0,12.0,4.0,1.0,,1.0,9.0,10.0,left
2009021054,28,away,False,REG,3.0,28.0,17.0,11.0,3.0,0.0,,7.0,5.0,6.0,left
2009021099,30,away,True,OT,4.0,21.0,29.0,10.0,2.0,1.0,,12.0,6.0,18.0,left
2009021103,13,away,False,REG,1.0,24.0,11.0,6.0,5.0,0.0,,3.0,3.0,15.0,left
2009021115,9,home,True,REG,3.0,25.0,27.0,13.0,3.0,1.0,,6.0,11.0,15.0,right
2009021122,15,home,False,REG,3.0,34.0,31.0,9.0,5.0,2.0,,18.0,4.0,12.0,left
2009021123,10,away,False,OT,4.0,29.0,16.0,6.0,5.0,1.0,,1.0,2.0,8.0,right
2009021154,17,home,True,REG,3.0,32.0,26.0,4.0,3.0,1.0,,9.0,11.0,7.0,left
2009021176,20,away,False,REG,1.0,26.0,17.0,6.0,1.0,0.0,,1.0,3.0,14.0,left
2009021183,4,away,True,REG,2.0,23.0,19.0,28.0,5.0,1.0,,12.0,5.0,18.0,left
2010020020,18,home,True,REG,4.0,49.0,13.0,13.0,7.0,1.0,52.9,5.0,9.0,14.0,right
2010020035,11,away,False,REG,1.0,32.0,28.0,4.0,5.0,0.0,59.6,5.0,4.0,17.0,left
2010020060,18,home,False,OT,2.0,39.0,22.0,10.0,6.0,0.0,55.2,10.0,11.0,13.0,right
2010020103,13,home,True,REG,4.0,30.0,21.0,10.0,5.0,0.0,54.0,8.0,5.0,8.0,left
2010020119,27,away,False,REG,2.0,30.0,18.0,10.0,7.0,0.0,63.4,8.0,8.0,12.0,right
2010020124,15,away,True,REG,3.0,33.0,20.0,10.0,3.0,0.0,58.6,4.0,5.0,16.0,left
2010020153,27,home,False,REG,0.0,23.0,28.0,33.0,2.0,0.0,50.0,6.0,6.0,9.0,
2010020165,15,home,True,OT,4.0,30.0,19.0,13.0,4.0,2.0,44.9,13.0,12.0,17.0,left
2010020221,11,home,True,REG,5.0,34.0,14.0,6.0,2.0,0.0,46.7,12.0,11.0,13.0,
2010020226,28,home,True,OT,1.0,38.0,14.0,2.0,5.0,1.0,50.0,18.0,4.0,11.0,right
2010020248,1,away,False,REG,0.0,28.0,23.0,19.0,3.0,0.0,50.0,6.0,6.0,13.0,right
2010020284,14,away,True,REG,2.0,22.0,10.0,6.0,3.0,0.0,35.7,11.0,2.0,11.0,right
2010020290,30,home,False,REG,2.0,28.0,35.0,10.0,4.0,0.0,66.7,8.0,7.0,5.0,left
2010020306,27,home,True,REG,5.0,34.0,25.0,4.0,2.0,1.0,50.8,3.0,5.0,11.0,
2010020312,25,away,True,REG,2.0,26.0,18.0,6.0,4.0,0.0,41.8,13.0,8.0,16.0,right
2010020315,13,home,False,REG,1.0,32.0,19.0,8.0,2.0,0.0,52.4,2.0,8.0,9.0,left
2010020332,25,home,True,REG,3.0,22.0,38.0,12.0,3.0,0.0,51.9,10.0,10.0,13.0,left
2010020341,27,home,False,REG,4.0,34.0,25.0,6.0,6.0,1.0,54.2,9.0,8.0,7.0,
2010020351,20,home,True,REG,3.0,31.0,16.0,6.0,3.0,1.0,57.9,14.0,10.0,8.0,left
2010020370,28,away,True,REG,4.0,33.0,23.0,8.0,2.0,2.0,48.0,8.0,6.0,10.0,right
2010020383,15,home,False,REG,1.0,46.0,17.0,9.0,5.0,0.0,47.9,6.0,6.0,4.0,left
2010020385,14,home,True,REG,6.0,39.0,13.0,8.0,6.0,2.0,62.7,9.0,5.0,12.0,right
2010020387,30,away,False,OT,3.0,31.0,36.0,14.0,3.0,0.0,50.8,10.0,7.0,15.0,left
2010020396,5,home,True,REG,2.0,34.0,20.0,15.0,6.0,0.0,48.5,6.0,7.0,7.0,right
2010020422,25,home,True,OT,1.0,29.0,31.0,10.0,4.0,0.0,50.0,8.0,16.0,18.0,left
2010020509,3,home,False,OT,3.0,37.0,28.0,2.0,1.0,0.0,57.4,4.0,7.0,15.0,left
2010020511,8,away,True,REG,3.0,29.0,19.0,6.0,5.0,2.0,52.5,7.0,7.0,15.0,left
2010020512,23,away,True,REG,7.0,30.0,18.0,6.0,5.0,1.0,53.1,1.0,5.0,11.0,right
2010020518,27,away,False,REG,1.0,25.0,20.0,16.0,3.0,1.0,37.7,15.0,5.0,15.0,right
2010020542,22,home,False,REG,2.0,31.0,17.0,2.0,4.0,0.0,46.5,17.0,11.0,11.0,right
2010020543,27,home,False,REG,1.0,32.0,30.0,11.0,6.0,1.0,63.6,6.0,0.0,5.0,
2010020550,26,away,False,REG,3.0,26.0,24.0,15.0,2.0,1.0,47.9,2.0,5.0,20.0,
2010020559,18,away,True,REG,4.0,32.0,13.0,8.0,1.0,0.0,45.0,4.0,3.0,16.0,left
2010020570,14,home,True,OT,2.0,33.0,22.0,4.0,3.0,0.0,55.9,12.0,12.0,17.0,right
2010020572,20,away,True,REG,2.0,30.0,20.0,4.0,3.0,0.0,47.3,15.0,6.0,23.0,right
2010020643,14,home,True,REG,3.0,38.0,19.0,8.0,6.0,0.0,50.0,10.0,11.0,15.0,right
2010020649,23,away,False,REG,0.0,31.0,31.0,6.0,3.0,0.0,55.1,1.0,2.0,12.0,left
2010020655,17,away,False,OT,2.0,28.0,19.0,10.0,3.0,0.0,52.4,7.0,4.0,17.0,right
2010020683,7,home,True,OT,2.0,39.0,15.0,10.0,4.0,2.0,45.8,3.0,6.0,16.0,right
2010020683,8,away,False,OT,1.0,30.0,9.0,12.0,3.0,1.0,54.2,3.0,5.0,18.0,right
2010020690,23,away,False,OT,3.0,43.0,15.0,10.0,3.0,2.0,52.8,3.0,11.0,12.0,left
2010020706,23,home,False,OT,1.0,37.0,19.0,9.0,5.0,0.0,55.2,8.0,11.0,17.0,left
2010020708,7,home,False,REG,2.0,38.0,17.0,6.0,3.0,0.0,40.3,11.0,4.0,5.0,right
2010020711,25,away,False,REG,4.0,21.0,22.0,11.0,2.0,0.0,55.6,13.0,7.0,12.0,left
2010020717,5,home,True,REG,3.0,31.0,36.0,24.0,4.0,1.0,48.3,3.0,3.0,18.0,right
2010020738,7,away,True,OT,3.0,26.0,22.0,8.0,1.0,0.0,42.9,15.0,14.0,16.0,right
2010020755,12,home,False,REG,2.0,26.0,32.0,5.0,4.0,1.0,40.3,5.0,11.0,13.0,left
2010020776,13,away,True,OT,4.0,29.0,11.0,6.0,2.0,1.0,50.8,5.0,9.0,12.0,right
2010020780,22,away,False,REG,3.0,32.0,20.0,13.0,3.0,0.0,55.9,4.0,6.0,18.0,right
2010020781,23,home,True,REG,4.0,32.0,17.0,12.0,4.0,2.0,61.7,8.0,7.0,16.0,left
2010020843,26,away,True,REG,1.0,25.0,20.0,18.0,2.0,0.0,39.7,7.0,7.0,15.0,left
2010020850,9,home,False,OT,3.0,31.0,19.0,8.0,5.0,2.0,65.8,11.0,5.0,7.0,right
2010020859,16,home,True,REG,3.0,37.0,33.0,6.0,6.0,2.0,52.8,5.0,9.0,10.0,left
2010020859,30,away,False,REG,1.0,34.0,32.0,12.0,3.0,1.0,47.2,5.0,4.0,16.0,left
2010020897,17,home,False,REG,3.0,38.0,28.0,8.0,2.0,1.0,48.4,8.0,3.0,7.0,left
2010020900,1,away,True,REG,1.0,23.0,14.0,8.0,4.0,1.0,53.3,11.0,9.0,15.0,left
2010020953,1,home,True,REG,2.0,27.0,16.0,4.0,2.0,0.0,45.5,4.0,12.0,7.0,right
2010020984,4,away,False,REG,0.0,24.0,33.0,22.0,5.0,0.0,58.6,5.0,4.0,11.0,left
2010021022,21,home,False,REG,2.0,26.0,18.0,17.0,4.0,0.0,59.6,7.0,16.0,8.0,left
2010021053,23,home,True,REG,4.0,40.0,16.0,2.0,1.0,0.0,53.4,4.0,6.0,10.0,left
2010021069,23,home,False,REG,1.0,47.0,10.0,25.0,5.0,0.0,50.8,9.0,8.0,14.0,left
2010021070,29,away,True,OT,5.0,33.0,16.0,23.0,0.0,0.0,45.6,6.0,6.0,18.0,left
2010021161,29,home,False,OT,3.0,34.0,39.0,10.0,7.0,1.0,52.5,5.0,4.0,15.0,right
2010021164,11,away,False,REG,2.0,30.0,16.0,2.0,3.0,1.0,31.7,12.0,11.0,22.0,right
2010021176,7,away,True,OT,2.0,31.0,22.0,14.0,2.0,0.0,59.3,3.0,6.0,18.0,left
2010021216,6,home,True,REG,3.0,29.0,15.0,11.0,3.0,1.0,53.7,9.0,5.0,10.0,right
2010021221,7,away,True,REG,5.0,30.0,10.0,10.0,4.0,2.0,40.0,1.0,5.0,15.0,right
2010021228,22,away,False,OT,3.0,28.0,13.0,15.0,2.0,2.0,30.0,3.0,8.0,14.0,left
2010021230,30,home,True,REG,5.0,23.0,25.0,10.0,2.0,1.0,45.3,2.0,9.0,10.0,left
2010030114,3,home,False,OT,3.0,39.0,69.0,8.0,7.0,0.0,48.9,14.0,15.0,28.0,left
2010030151,23,home,True,REG,2.0,33.0,47.0,8.0,2.0,0.0,51.7,7.0,13.0,11.0,left
2010030181,18,away,True,REG,4.0,30.0,23.0,14.0,5.0,1.0,52.5,8.0,4.0,20.0,right
2010030417,23,home,False,REG,0.0,37.0,47.0,2.0,2.0,0.0,47.3,11.0,12.0,14.0,left
2011020023,8,away,True,REG,5.0,22.0,7.0,16.0,4.0,1.0,51.6,10.0,2.0,14.0,left
2011020025,21,away,True,REG,1.0,36.0,24.0,6.0,3.0,0.0,38.8,10.0,12.0,18.0,right
2011020057,18,home,False,OT,2.0,31.0,22.0,21.0,3.0,1.0,55.2,11.0,14.0,16.0,right
2011020112,52,home,False,REG,1.0,28.0,25.0,15.0,1.0,0.0,52.8,13.0,3.0,8.0,left
2011020114,2,home,False,REG,0.0,33.0,24.0,6.0,2.0,0.0,54.5,10.0,13.0,17.0,right
2011020151,27,home,True,OT,3.0,33.0,25.0,10.0,2.0,0.0,48.5,3.0,4.0,13.0,
2011020208,19,home,True,REG,3.0,23.0,19.0,13.0,2.0,1.0,47.1,5.0,5.0,12.0,right
2011020223,12,away,False,REG,1.0,35.0,18.0,6.0,2.0,0.0,52.8,6.0,4.0,10.0,left
2011020255,20,home,False,REG,1.0,39.0,10.0,13.0,6.0,0.0,49.1,13.0,11.0,11.0,left
2011020283,19,away,False,OT,2.0,27.0,30.0,4.0,2.0,0.0,41.5,4.0,5.0,10.0,left
2011020310,23,away,True,REG,3.0,29.0,16.0,8.0,3.0,0.0,53.3,1.0,4.0,13.0,left
2011020322,13,home,False,OT,1.0,24.0,15.0,4.0,4.0,0.0,54.0,9.0,3.0,13.0,left
2011020323,19,home,True,REG,2.0,24.0,18.0,13.0,1.0,0.0,57.1,2.0,6.0,17.0,right
2011020333,17,home,True,REG,4.0,37.0,22.0,6.0,2.0,1.0,50.0,9.0,7.0,7.0,left
2011020353,10,home,False,REG,3.0,37.0,23.0,10.0,2.0,1.0,40.3,14.0,7.0,19.0,left
2011020358,15,home,False,REG,1.0,17.0,43.0,11.0,2.0,0.0,68.5,16.0,10.0,16.0,left
2011020364,13,away,False,REG,1.0,42.0,18.0,11.0,6.0,0.0,55.6,11.0,4.0,6.0,left
2011020421,1,home,False,REG,1.0,29.0,14.0,10.0,3.0,0.0,41.1,5.0,2.0,9.0,right
2011020436,6,home,True,REG,3.0,22.0,18.0,10.0,3.0,0.0,64.2,6.0,5.0,25.0,right
2011020446,30,away,False,REG,1.0,35.0,25.0,13.0,4.0,1.0,45.9,10.0,4.0,12.0,left
2011020452,12,home,True,REG,4.0,41.0,16.0,11.0,6.0,1.0,47.9,4.0,12.0,19.0,left
2011020463,9,home,True,REG,6.0,24.0,29.0,10.0,5.0,1.0,54.5,5.0,6.0,25.0,right
2011020464,13,home,True,OT,2.0,41.0,22.0,10.0,5.0,0.0,48.4,8.0,8.0,14.0,left
2011020476,15,away,False,REG,1.0,26.0,17.0,9.0,4.0,0.0,36.5,4.0,7.0,13.0,left
2011020476,21,home,True,REG,2.0,28.0,20.0,13.0,2.0,0.0,63.5,8.0,13.0,8.0,left
2011020484,4,away,False,OT,2.0,33.0,13.0,6.0,4.0,1.0,49.2,4.0,5.0,19.0,left
2011020500,7,away,False,REG,2.0,42.0,25.0,14.0,6.0,1.0,43.9,10.0,13.0,18.0,left
2011020521,3,home,True,REG,3.0,31.0,31.0,15.0,3.0,0.0,50.0,7.0,9.0,19.0,left
2011020524,17,away,True,REG,4.0,22.0,15.0,10.0,2.0,0.0,40.7,4.0,5.0,13.0,right
2011020529,5,home,True,REG,4.0,52.0,16.0,4.0,3.0,1.0,44.9,6.0,5.0,17.0,right
2011020591,26,home,True,OT,1.0,28.0,34.0,2.0,1.0,0.0,38.5,5.0,6.0,12.0,left
2011020595,7,away,False,REG,2.0,33.0,9.0,10.0,2.0,0.0,37.7,14.0,8.0,12.0,left
2011020601,26,home,False,REG,0.0,31.0,22.0,19.0,8.0,0.0,42.6,9.0,2.0,8.0,left
2011020605,1,away,True,REG,3.0,27.0,18.0,6.0,1.0,1.0,38.2,1.0,1.0,14.0,right
2011020612,17,away,True,OT,3.0,27.0,37.0,10.0,2.0,1.0,38.5,4.0,8.0,23.0,left
2011020619,27,away,False,OT,1.0,19.0,29.0,9.0,0.0,0.0,29.8,6.0,8.0,15.0,left
2011020620,5,home,False,REG,1.0,30.0,35.0,10.0,1.0,0.0,52.5,3.0,4.0,13.0,right
2011020652,12,home,True,REG,4.0,21.0,18.0,6.0,0.0,0.0,44.0,9.0,12.0,16.0,left
2011020696,12,home,True,REG,3.0,33.0,20.0,11.0,3.0,2.0,52.5,6.0,11.0,15.0,left
2011020801,19,away,True,OT,3.0,26.0,18.0,6.0,1.0,0.0,58.8,4.0,6.0,3.0,right
2011020917,16,away,False,REG,0.0,19.0,29.0,11.0,6.0,0.0,45.0,9.0,0.0,10.0,left
2011020928,2,away,False,REG,2.0,30.0,25.0,6.0,1.0,0.0,49.1,8.0,10.0,18.0,right
2011020955,29,away,True,REG,2.0,28.0,22.0,11.0,2.0,1.0,48.1,5.0,8.0,17.0,left
2011020977,13,home,True,REG,4.0,28.0,41.0,4.0,5.0,1.0,54.0,2.0,5.0,25.0,left
2011021007,30,away,True,OT,2.0,24.0,24.0,13.0,1.0,0.0,42.9,0.0,4.0,30.0,
2011021091,29,home,False,REG,1.0,25.0,38.0,9.0,2.0,0.0,61.1,1.0,5.0,11.0,right
2011021119,10,home,False,OT,3.0,25.0,45.0,4.0,3.0,0.0,62.5,11.0,7.0,11.0,left
2011021126,27,away,False,OT,3.0,27.0,25.0,10.0,1.0,0.0,50.0,8.0,5.0,28.0,right
2011021128,15,home,True,REG,3.0,23.0,21.0,4.0,3.0,1.0,43.4,20.0,5.0,18.0,left
2011021165,17,home,False,REG,1.0,32.0,14.0,4.0,3.0,0.0,57.1,7.0,6.0,9.0,left
2011021169,6,away,True,REG,6.0,27.0,19.0,9.0,1.0,0.0,66.7,14.0,16.0,20.0,right
2011021173,12,home,False,REG,0.0,22.0,18.0,8.0,4.0,0.0,53.8,4.0,6.0,10.0,left
2011021195,18,home,True,OT,1.0,24.0,14.0,12.0,1.0,0.0,52.3,10.0,11.0,13.0,right
2011021204,3,away,False,REG,2.0,37.0,19.0,4.0,6.0,1.0,47.2,4.0,0.0,7.0,right
2011030113,3,away,True,REG,1.0,23.0,33.0,10.0,3.0,0.0,34.1,2.0,10.0,21.0,right
2011030124,6,away,False,REG,1.0,45.0,34.0,6.0,1.0,0.0,42.1,5.0,3.0,16.0,left
2011030145,4,away,False,REG,2.0,26.0,22.0,6.0,5.0,2.0,49.2,5.0,1.0,10.0,right
2012020017,30,home,True,REG,1.0,32.0,25.0,10.0,3.0,0.0,52.0,3.0,7.0,26.0,left
2012020083,2,away,True,REG,4.0,24.0,14.0,21.0,2.0,2.0,43.1,2.0,6.0,13.0,right
2012020083,5,home,False,REG,1.0,38.0,20.0,6.0,3.0,0.0,56.9,11.0,4.0,17.0,right
2012020093,10,home,True,REG,3.0,40.0,28.0,6.0,8.0,1.0,59.5,14.0,10.0,12.0,left
2012020158,17,home,True,REG,2.0,30.0,24.0,16.0,7.0,2.0,66.0,6.0,8.0,15.0,left
2012020166,17,home,True,REG,3.0,31.0,24.0,6.0,4.0,1.0,42.2,14.0,6.0,9.0,left
2012020167,29,home,False,REG,1.0,40.0,13.0,18.0,7.0,0.0,50.0,3.0,6.0,5.0,right
2012020202,19,away,True,REG,5.0,25.0,14.0,10.0,4.0,2.0,48.1,6.0,9.0,17.0,left
2012020221,21,home,True,REG,6.0,28.0,25.0,10.0,2.0,1.0,57.4,6.0,8.0,27.0,left
2012020233,26,away,True,REG,3.0,38.0,32.0,8.0,2.0,0.0,60.0,7.0,8.0,8.0,right
2012020259,19,home,True,REG,2.0,23.0,30.0,12.0,2.0,0.0,47.7,4.0,6.0,23.0,right
2012020266,16,home,True,REG,1.0,27.0,16.0,14.0,3.0,0.0,48.0,6.0,16.0,16.0,left
2012020280,5,away,False,REG,4.0,34.0,29.0,18.0,5.0,1.0,48.4,2.0,1.0,16.0,left
2012020303,14,away,False,REG,2.0,22.0,20.0,22.0,8.0,2.0,35.1,4.0,2.0,14.0,right
2012020359,5,away,True,OT,4.0,41.0,28.0,6.0,4.0,0.0,39.7,17.0,6.0,18.0,left
2012020371,4,home,True,REG,3.0,28.0,15.0,23.0,6.0,2.0,48.1,3.0,11.0,15.0,left
2012020386,22,away,True,REG,4.0,32.0,11.0,4.0,4.0,1.0,41.4,1.0,8.0,11.0,left
2012020408,30,away,True,REG,6.0,28.0,19.0,16.0,2.0,1.0,52.3,4.0,10.0,10.0,left
2012020415,25,home,False,REG,1.0,19.0,33.0,19.0,2.0,1.0,47.4,16.0,2.0,14.0,left
2012020416,17,away,True,REG,5.0,26.0,8.0,12.0,3.0,1.0,60.0,2.0,5.0,12.0,left
2012020432,29,home,True,REG,4.0,31.0,24.0,2.0,3.0,1.0,61.0,2.0,7.0,7.0,right
2012020463,25,home,True,REG,5.0,31.0,28.0,16.0,4.0,1.0,52.3,9.0,5.0,24.0,left
2012020469,21,home,False,REG,2.0,28.0,28.0,6.0,5.0,1.0,56.9,9.0,19.0,18.0,left
